actor_name,numfacebooklikes
Rawiri Paratene,20.0
Tammy Davis,8.0
Vidya Balan,464.0
Paresh Rawal,106.0
Yangzom Brauen,29.0
Claude-Oliver Rudolph,9.0
Anna Katharina Schwabroh,7.0
Aleksey Chadov,28.0
Zhanna Friske,16.0
Art Hindle,110.0
Susan Clark,95.0
Tony Ganios,95.0
Kathleen Munroe,231.0
Judith O'Dea,125.0
Duane Jones,108.0
S. William Hinzman,56.0
Catherine Lambert,11.0
Gloria Grahame,232.0
Dorothy Lamour,178.0
Cornel Wilde,132.0
Marcus Lyle Brown,80.0
David A Cole,428.0
Harold Gould,222.0
Adam Hicks,326.0
Katy Jurado,119.0
Sidney James,69.0
Meg Foster,355.0
George 'Buck' Flower,133.0
Gordon Jackson,145.0
Marlee Matlin,847.0
Armin Shimerman,428.0
Ashley Bell,400.0
Ellar Coltrane,230.0
Lorelei Linklater,193.0
Libby Villari,127.0
Dr. Dre,231.0
DJ Pooh,69.0
Montgomery Clift,862.0
Kevin McCarthy,403.0
Thelma Ritter,268.0
William Hickey,246.0
Peter Appel,27.0
Fernando Cayo,143.0
Ashley Rickards,986.0
Gabriel Iglesias,511.0
Philippe Noiret,148.0
Amy Hill,242.0
Alan Taylor,12.0
Benjamin Fletcher,0.0
Aaron Hughes,113.0
Anna Gunn,1000.0
Stephanie Leonidas,420.0
Rob Brydon,161.0
Collin Alfredo St. Dic,48.0
Balinese Tari Legong Dancers,0.0
Puti Sri Candra Dewi,0.0
Eva LaRue,576.0
Elena Satine,842.0
Leos Carax,227.0
Ronnie Gene Blevins,221.0
Hal Landon Jr.,195.0
Kathleen Robertson,774.0
Beth Broderick,209.0
Hector Kotsifakis,623.0
Adriana Barraza,85.0
Arcelia Ramírez,69.0
Jordan Trovillion,163.0
Zoe Levin,67.0
Rachel Griffiths,578.0
Alan Williams,29.0
Rob Jarvis,15.0
Danny Arroyo,575.0
Enrique Villén,27.0
Aida Folch,9.0
Connor Paolo,530.0
Michael Cerveris,238.0
Jesuíta Barbosa,9.0
Angelo Tsarouchas,246.0
Elena Lyadova,45.0
Eugenia Khirivskaya,22.0
Howard Caine,69.0
Saad Siddiqui,223.0
Bonnie Lee Bouman,11.0
Fadia Nadda,5.0
Jean Harlow,431.0
Marian Marsh,12.0
James Hall,4.0
Peter Jacobson,183.0
Shannon Woodward,637.0
Kira McLean,359.0
Robin McLeavy,399.0
Jessica McNamee,129.0
Victoria Thaine,35.0
Kristen Quintrall,166.0
Rachel Sterling,134.0
Black Thomas,104.0
Brooke D'Orsay,271.0
Rachel Hendrix,544.0
Diana Vickers,111.0
Susannah York,269.0
Hattie McDaniel,503.0
George Reeves,384.0
Thomas Mitchell,248.0
Marama Corlett,196.0
Slim Pickens,575.0
Keenan Wynn,277.0
Howard Keel,244.0
Betty Hutton,83.0
Alex Macqueen,106.0
Fernanda Montenegro,119.0
Seu Jorge,69.0
Fernanda Torres,24.0
Gladys Cooper,89.0
Reginald Owen,78.0
Ellen Ross,48.0
Alice Olivia Clarke,117.0
Brenda Vaccaro,183.0
Barnard Hughes,89.0
John McGiver,77.0
Lesley Sharp,121.0
Peter Graves,628.0
Lloyd Bridges,575.0
Barbara Billingsley,318.0
Jon Osbeck,6.0
John Forsythe,255.0
Will Geer,188.0
Colleen Dewhurst,157.0
Peter Finch,139.0
Beatrice Straight,75.0
Bernard Cribbins,195.0
Clive Swift,118.0
Kate Dickie,191.0
Joe Estevez,625.0
Master P,118.0
Anthony Johnson,78.0
Michael McGlone,111.0
Ricardo Darín,827.0
Soledad Villamil,88.0
Guillermo Francella,50.0
Gideon Emery,430.0
Gloria Votsis,209.0
Derek Magyar,108.0
Dan Hicks,328.0
Kassie Wesley DePaiva,199.0
Cassandra Scerbo,689.0
Elpidia Carrillo,174.0
Zaide Silvia Gutiérrez,16.0
Damián Delgado,10.0
Otto Jespersen,29.0
Johanna Mørck,4.0
Glenn Erland Tosterud,4.0
Mykel Shannon Jenkins,294.0
Lara Jean Chorostecki,131.0
Blaine Anderson,31.0
Robert Townsend,467.0
Grey Griffin,739.0
Jane Goodall,21.0
Jerry Brown,3.0
Peter Agnefjall,0.0
Shelly Varod,145.0
Ralitsa Paskaleva,50.0
Joe Egan,53.0
Glen Murphy,37.0
Sofie Gråbøl,108.0
Murray Bartlett,141.0
Adrian Gonzalez,69.0
Edward Conna,43.0
Alexandre Rodrigues,40.0
John Simm,472.0
Rus Blackwell,144.0
Luis Antonio,80.0
Thomas Bo Larsen,74.0
Alexandra Rapaport,69.0
Hana Shuan,26.0
Darren McGavin,577.0
Scott Schwartz,378.0
Perry King,251.0
Timothy Van Patten,129.0
François Bégaudeau,15.0
Agame Malembo-Emene,2.0
Angélica Sancio,0.0
Charles Grodin,449.0
Terry Walters,390.0
Wilson Guerrero,11.0
Yenny Paola Vega,6.0
Mary Page Keller,157.0
Honor Blackman,387.0
Gert Fröbe,202.0
Caleb Landry Jones,463.0
Donna Reed,488.0
Lionel Barrymore,275.0
Micah Sloat,189.0
Daoming Chen,10.0
Robert Rusler,359.0
Adelaide Kane,810.0
Danielle Kotch,1000.0
Victoria Leigh,419.0
Mikki Padilla,65.0
Dayna Devon,12.0
Burl Ives,253.0
Jack Carson,110.0
Linda Harrison,220.0
Gregory Sierra,162.0
Victor Buono,158.0
Veronica Taylor,88.0
Eric Stuart,82.0
Lisa Ortiz,49.0
Ron Palillo,316.0
Vincent Guastaferro,155.0
Sessue Hayakawa,119.0
Tonya Lee Williams,175.0
Fred MacMurray,516.0
David White,180.0
Leslie Jordan,805.0
Erin Gray,307.0
Tamara Toumanova,18.0
Lila Kedrova,16.0
David Opatoshu,14.0
Lauryn Hill,220.0
LisaGay Hamilton,178.0
Bobby Brown,77.0
Edward Andrews,125.0
Deon Richmond,209.0
Countess Vaughn,200.0
Walter Brennan,376.0
Joyful Drake,233.0
Seamus Davey-Fitzpatrick,140.0
Ariane Labed,63.0
Athina Rachel Tsangari,48.0
John Astin,641.0
Robert Neary,168.0
Angus Scrimm,674.0
A. Michael Baldwin,174.0
James Le Gros,135.0
Clifton Powell,469.0
Lisa Ray,329.0
Seema Biswas,31.0
Callie Thorne,472.0
David Heyman,51.0
Ann Morgan Guilbert,547.0
Peter Ostrum,240.0
Jack Albertson,177.0
Julie Dawn Cole,124.0
Paula Marshall,222.0
George Hamilton,341.0
Stuart Margolin,350.0
Richard Libertini,180.0
Rob McElhenney,813.0
Jeff Conaway,844.0
Courtney Love,353.0
Grace Gummer,481.0
Nambitha Mpumlwana,64.0
Rapulana Seiphemo,29.0
Joe Howard,26.0
Robert Noble,24.0
Ji-tae Yu,78.0
Robyn Lively,439.0
Michael Bolten,399.0
Christopher Schmidt,221.0
Robb Wells,324.0
Molly Dunsworth,104.0
Erick Elias,165.0
Brianna Brown,331.0
Jason Maza,168.0
Andrew Rannells,416.0
Lindsey Haun,249.0
Bob Ross,197.0
Kostja Ullmann,38.0
Robert Stadlober,17.0
Johnny Pacar,1000.0
Matt Cohen,487.0
Noah Segan,236.0
Peter Onorati,56.0
Jim Norton,77.0
Neil Hopkins,231.0
Darren Keefe Reiher,27.0
David Douglas,19.0
Kristi Clainos,124.0
Emily Nelson,47.0
French Stewart,319.0
Ashley Martin,302.0
Olivia Alexander,73.0
Alex Meraz,606.0
Jillian Murray,454.0
Carroll O'Connor,480.0
Sarah Rafferty,810.0
Salvatore Santone,382.0
David Bianchi,715.0
John Robinson,375.0
Brooke Newton,779.0
Brett Wagner,648.0
Jack Taylor,39.0
Fabio Testi,37.0
Cybill Shepherd,536.0
Matheus Nachtergaele,14.0
Othon Bastos,11.0
Glenn Ford,416.0
Anthony L. Fernandez,640.0
Scott Evans,214.0
Olivia Rose Keegan,216.0
Patrick Bauchau,158.0
Mia Barron,21.0
Greg Crowe,875.0
Tempestt Bledsoe,394.0
Oana Pellea,142.0
Maeve Dermody,130.0
Patrick Brammall,96.0
Kelly Paterniti,39.0
Gregory Cruz,234.0
Allegra Carpenter,29.0
Isaac Hayes,275.0
Paula Jai Parker,247.0
Elise Neal,165.0
Nehemiah Persoff,105.0
Joe E. Brown,103.0
George Raft,102.0
Terry Kiser,448.0
William Butler,181.0
Margaret Hamilton,695.0
Terry,421.0
Billie Burke,357.0
Joe Dinicol,192.0
Sanjay Dutt,426.0
Patricia Richardson,222.0
Vanessa Zima,42.0
Kelly Reno,81.0
Hoyt Axton,48.0
Bhavkhandan Singh Rakhra,258.0
Neeru Bajwa,85.0
Diljit Dosanjh,32.0
Frank Hvam,33.0
Casper Christensen,13.0
Cesar Romero,370.0
Rijk de Gooyer,20.0
Ariane Schluter,3.0
Henri Garcin,2.0
Esther Williams,675.0
Irene Dunne,315.0
Judie Aronson,158.0
Tom Everett,84.0
Kimberly Beck,74.0
Joanna Kulig,88.0
Agata Trzebuchowska,64.0
Agata Kulesza,46.0
Laurie Metcalf,549.0
Gerry Lopez,52.0
Gabrielle Reece,52.0
Laird John Hamilton,28.0
Karra Elejalde,123.0
Nacho Vigalondo,76.0
Bárbara Goenaga,36.0
Bo Huang,4.0
Zheng Xu,4.0
Cyd Charisse,390.0
Joe Cross,65.0
Joel Fuhrman,2.0
Amy Badberg,0.0
Barack Obama,871.0
Zackary Steven Graham,118.0
Dinesh D'Souza,67.0
Nancy Kyes,67.0
Sal Mineo,450.0
Melvyn Douglas,189.0
Whit Bissell,124.0
David Jason Perez,1000.0
La'Princess Jackson,309.0
Dana Hanna,36.0
Jill Flint,294.0
Hanno Pöschl,15.0
Hans Weingartner,12.0
Dominik Castell,4.0
Patrick Huard,50.0
Michel Côté,16.0
Jean Pierre Bergeron,6.0
Jessica Hecht,209.0
Satish Kaushik,56.0
Christopher Simpson,41.0
Tannishtha Chatterjee,40.0
Joshua Ormond,291.0
Ana Gasteyer,215.0
Amanda Plummer,471.0
Dayo Okeniyi,478.0
Michael Bower,362.0
Bill Maher,334.0
Tal Bachman,4.0
Steve Burg,0.0
Sheryl Crow,130.0
George W. Bush,125.0
Dustin Lance Black,191.0
Emily Pearson,12.0
Gavin Newsom,5.0
Shriya Saran,315.0
Rüdiger Vogler,10.0
Sebastian Blomberg,10.0
Tenoch Huerta,35.0
Paul T. Taylor,370.0
Cecilia Pillado,625.0
Emmanuel Kabongo,677.0
Justine Waddell,201.0
Anthony 'Citric' Campos,586.0
Kevin Leslie,159.0
Kris Sommerville,109.0
Bianca Brigitte VanDamme,663.0
Basil Rathbone,659.0
Red Skelton,226.0
Jossara Jinaro,847.0
Rene Rosado,76.0
Agnes Moorehead,960.0
Mindy Sterling,385.0
Nicole Smolen,210.0
Sebastian Aguilar,0.0
Ivette Alvarez,0.0
Richard Brooker,72.0
Dana Kimmell,31.0
Catherine Parks,20.0
Tiffany Helm,42.0
Melanie Kinnaman,27.0
Dominick Brascia,17.0
Brian Austin Green,676.0
Kayla Ewell,399.0
Linden Ashby,306.0
Greer Garson,284.0
Ethan Peck,800.0
Brad Schmidt,708.0
Saeed Jaffrey,114.0
Zohra Segal,79.0
Shobu Kapoor,18.0
Rachel Skarsten,371.0
Daniel Kash,52.0
Stefanie Drummond,42.0
Myrna Loy,749.0
Jørgen Langhelle,117.0
Per Christian Ellefsen,21.0
Sven Nordin,14.0
Michael Derek,128.0
Arturo Castro,22.0
Brad Lee Wind,17.0
Manuela Velasco,120.0
Carlos Lasarte,7.0
Martha Higareda,718.0
Cheyenne Haynes,650.0
Travis Myers,749.0
Carmen Argenziano,338.0
Walter Hendrix III,846.0
Michael Chapman,366.0
Louise Brealey,260.0
Maria Doyle Kennedy,308.0
Shaun O'Hagan,106.0
Daniela Bianchi,201.0
Phoebe Legere,40.0
Jessica Dublin,30.0
Lisa Gaye,14.0
John Beck,66.0
Mews Small,45.0
Maika Monroe,314.0
Ruby Harris,189.0
Jake Weary,159.0
Brock Peters,226.0
William Windom,161.0
Kjell Nilsson,41.0
Ho-Sung Pak,75.0
Alicia Goranson,173.0
Jeannetta Arnette,103.0
Eric Sheffer Stevens,120.0
Julia Taylor Ross,44.0
Adam Trese,32.0
Ben Davies,690.0
T.C. Stallings,341.0
Jackie Gleason,491.0
Hedy Lamarr,1000.0
Claudette Colbert,380.0
Michel Robin,23.0
Charles Linton,6.0
Béatrice Bonifassi,0.0
James Urbaniak,119.0
Daniel Tay,92.0
Albert Delpy,8.0
Marie Pillet,3.0
Jorge Salinas,79.0
Goya Toledo,35.0
Sarah Clarke,482.0
Celeste Holm,297.0
John Garfield,167.0
Shelley Waggener,248.0
Lauren Sweetser,179.0
Nicholas Aaron,21.0
Brendan Mackey,5.0
Joe Simpson,3.0
Tyrone Power,480.0
Najarra Townsend,538.0
Miranda July,244.0
Barney Frank,18.0
Gano Grills,147.0
Richard Portnow,116.0
Sydelle Noel,349.0
Tawny Kitaen,194.0
Rose Marie,186.0
Sook-Yin Lee,71.0
Peter Stickles,51.0
Raphael Barker,37.0
Ari Folman,56.0
Ronny Dayag,0.0
Zahava Solomon,0.0
Noah Danby,178.0
Kirby Heyborne,69.0
Bruce Newbold,40.0
Dick Cheney,21.0
Donald Rumsfeld,17.0
Austin Lyon,80.0
John F. Kennedy,168.0
Buzz Aldrin,142.0
Neil Armstrong,65.0
Linda Lovelace,218.0
Manny Perez,159.0
Matt Bennett,189.0
Krysta Rodriguez,131.0
Zack Pearlman,126.0
Jean-Hugues Anglade,164.0
Jess Weixler,386.0
Nathan Parsons,357.0
John Hensley,268.0
Jeffrey Falcon,33.0
Stephane Gauger,3.0
Kim De Angelo,0.0
Karisma Kapoor,353.0
Bobby Deol,89.0
Shakti Kapoor,72.0
Paul Kaye,326.0
Kate Magowan,137.0
Karl Collins,20.0
Sanjay Mishra,85.0
Javed Jaffrey,24.0
Chuck Zito,267.0
Jansen Panettiere,488.0
Charly Bivona,89.0
Melinda Clarke,787.0
Kent McCord,196.0
Sarah Douglas,163.0
Michelle Hurst,85.0
Jordi Vilasuso,160.0
Michael McLafferty,152.0
Kaiwi Lyman-Mersereau,94.0
Lorraine Stanley,418.0
Marlene Forte,395.0
Silvia Colloca,161.0
Kenneth Nkosi,18.0
Robert Hobbs,12.0
Sean Rogerson,113.0
Ashleigh Gryzko,103.0
Peter McQuinn,121.0
Tommy Knight,94.0
Jemma Curran,47.0
Daniel Baldwin,413.0
William Lee Scott,167.0
Alice Cooper,674.0
Tim Rice,27.0
Louis Walsh,8.0
Charlotte Rae,430.0
Paul Sheehan,473.0
Kathy Uyen,46.0
Mario Cimarro,453.0
Ricardo Chavira,372.0
Rita Hayworth,1000.0
Everett Sloane,29.0
Ted de Corsia,18.0
Mark Rolston,171.0
Sunil Narkar,34000.0
Glenn Howerton,424.0
Kate Maberly,416.0
Paul Williams,356.0
Lex Barker,57.0
Karin Dor,51.0
Jon Mack,924.0
Josh Meyers,293.0
Buster Keaton,907.0
Zero Mostel,164.0
Phil Silvers,137.0
Eddie Vedder,562.0
Steve Earle,119.0
Trenton Rostedt,680.0
Wray Crawford,418.0
Dave Sheridan,233.0
Melissa Bolona,11000.0
Michael Aaron Milligan,1000.0
James Chalke,412.0
Paul McGillion,405.0
Mike 'The Miz' Mizanin,217.0
David Lewis,164.0
Erik Palladino,263.0
Ahmed Hassan,10.0
Aida Elkashef,5.0
Karl E. Landler,533.0
Lizzie Brocheré,323.0
Pierre Perrier,164.0
Remo,168.0
Prabhudheva,71.0
Paul McGill,41.0
Philippe Petit,27.0
Jean-Louis Blondeau,0.0
Siobhan Marshall,42.0
Peter Feeney,40.0
Rachel Nash,3.0
Logan Browning,628.0
Adam Ratcliffe,606.0
Patrick Fabian,308.0
Kim Hunter,114.0
Ana Claudia Talancón,163.0
Gina Montana,458.0
Dwight Henry,168.0
Claude Akins,196.0
Hansika Motwani,141.0
T.R. Silambarasan,77.0
Brahmanandam,61.0
J.J. Abrams,14000.0
Donald Trump,808.0
Tshewang Dendup,0.0
Lhakpa Dorji,0.0
Sonam Kinga,0.0
Alan Hale Jr.,426.0
Humphrey Bogart,2000.0
Jim Backus,399.0
Kimberley Crossman,467.0
Luke Edwards,258.0
Bree Williamson,165.0
Keenan Tracey,108.0
Nicholas Carella,91.0
Christian Keyes,761.0
Ludger Pistor,37.0
Armin Rohde,34.0
Will Estes,461.0
CJ Adams,450.0
Erin Pitt,120.0
Matthew Alan,86.0
Chris Cleveland,42.0
Circus-Szalewski,11.0
Gordon Jump,70.0
John Randolph,67.0
Sarah Butler,635.0
Daniel Franzese,374.0
Ally Walker,349.0
Natalie Press,46.0
Dean Andrews,34.0
Nawazuddin Siddiqui,638.0
Jean Arthur,319.0
Ann Miller,302.0
Ben Johnson,230.0
Victor McLaglen,89.0
Michael Welch,611.0
Marla Gibbs,249.0
Yasmine Al Massri,227.0
Adel Karam,4.0
Nadine Labaki,0.0
Pixie Davies,51.0
Alejandro Furth,2.0
Ohad Knoller,53.0
Lior Ashkenazi,30.0
Yousef 'Joe' Sweid,27.0
Cindy Williams,324.0
Revathy,96.0
Jean-Paul Belmondo,710.0
Michel Bouquet,21.0
Marisa Coughlan,163.0
Dustin Ingram,427.0
Gage Golightly,253.0
Samuel Davis,114.0
Donald Gibb,403.0
Ken Siu,49.0
Leo Fitzpatrick,202.0
Justin Pierce,82.0
William Baldwin,436.0
Elizabeth Meriwether,25.0
Owen Kline,18.0
Scott Cohen,378.0
Jennifer Westfeldt,321.0
Brian Stepanek,117.0
Matthew Ziff,260000.0
T.J. Storm,454.0
Sam Medina,354.0
Norman Lloyd,472.0
Rhonda Fleming,239.0
Leo G. Carroll,82.0
Philip Friedman,588.0
Miguel Sandoval,166.0
Gastón Pauls,22.0
Leticia Brédice,7.0
Ami Ayalon,0.0
Yuval Diskin,0.0
Yaakov Peri,0.0
Ryan McDonald,42.0
Salvator Xuereb,424.0
Theresa Russell,243.0
Summer Phoenix,76.0
Ward G. Smith,393.0
Lisa Brave,191.0
Malone Thomas,56.0
Jessy Schram,813.0
Joel Murray,488.0
Paulette Goddard,309.0
Stanley Blystone,8.0
Fred Malatesta,8.0
Timothy Patrick Quill,158.0
Jim O'Heir,485.0
Jenny O'Hara,189.0
Darren E. Burrows,121.0
Brian Lee Franklin,38.0
John Arcilla,8.0
Ronnie Lazaro,7.0
Georgina Reilly,98.0
Boyd Banks,57.0
Jaime Zevallos,228.0
Michael Elian,134.0
Morgana O'Reilly,61.0
Bruce Hopkins,46.0
Cameron Rhodes,28.0
Lee Scott,0.0
Jon Hunter,0.0
Matt Hunter,0.0
Nicole Muñoz,199.0
Sarah Lind,134.0
Kyla Wise,108.0
Monica Barladeanu,129.0
Joe Armstrong,98.0
Martin Hancock,71.0
Ashanti,341.0
Amber Marshall,265.0
John DeSantis,146.0
Katrina Law,835.0
Balthazar Getty,418.0
Lydia Hearst,56.0
Kiowa Gordon,485.0
Adriana Caselotti,82.0
Billy Gilbert,47.0
Lucille La Verne,31.0
Mercedes Morán,5.0
María Alche,3.0
Brigitte Bardot,984.0
Zak Penn,87.0
Gabriel Beristain,70.0
John Bailey,37.0
Christina Moore,301.0
Cullen Douglas,256.0
Camren Bicondova,756.0
Adam DiMarco,382.0
Chasty Ballesteros,295.0
Léa Drucker,4.0
Laurent Poitrenaux,3.0
Jonathan Mangum,147.0
Angela Jones,69.0
Burgess Meredith,1000.0
Burt Ward,356.0
Paprika Steen,278.0
Trine Dyrholm,141.0
Long Nguyen,51.0
Kieu Chinh,24.0
Cat Ly,5.0
Elina Abai Kyzy,0.0
Aziz Muradillayev,0.0
Mirlan Abdulayev,0.0
Lenore Zann,23.0
Tim Choate,13.0
Uday Chopra,145.0
Samantha McLeod,40.0
Matt Crabtree,134.0
Chloe Bridges,516.0
Joan Fontaine,991.0
Betsy Palmer,309.0
Adrienne King,121.0
Amy Steel,59.0
Ray Milland,287.0
Jane Wyman,160.0
Frank Faylen,66.0
Jenni Rivera,245.0
Jorge Diaz,183.0
Vic Mignogna,578.0
Jean Peters,79.0
Will Wright,48.0
Walter Pidgeon,176.0
Barry Fitzgerald,137.0
Elvis Nolasco,372.0
Felicia Pearson,161.0
Laura San Giacomo,531.0
Steven Brill,65.0
Zuhair Haddad,18000.0
Ben Youcef,434.0
Ximena Ayala,31.0
Vera Wilson,24.0
José Manuel Orozco Angulo,3.0
Randeep Hooda,209.0
Jerry Mathers,282.0
Spring Byington,94.0
Nigel Bruce,62.0
Gale Sondergaard,51.0
Luigi Pistilli,34.0
Enzo Petito,24.0
Alex Huszar,61.0
Regina Casé,9.0
Luis Miranda,4.0
Marshall Allman,330.0
Eric Lange,274.0
Lemmy,268.0
Coyote Shivers,44.0
Zoë Poledouris,3.0
Déborah Révy,34.0
Johnny Amaro,29.0
Yassine Azzouz,24.0
Nataniel Sánchez,3.0
Antonio Arrué,2.0
Juan Carlos Montoya,0.0
Jim Cody Williams,95.0
Rich Ceraulo,387.0
Denise Boutte,295.0
Errol Flynn,843.0
Kristin Booth,134.0
Michael Eisner,5.0
Christie Burke,380.0
Victor Zinck Jr.,91.0
Chelsey Reist,63.0
Brittney Powell,117.0
Redd Foxx,586.0
Cleavon Little,434.0
Calvin Lockhart,148.0
Sabrina Carmichael,500.0
Seregon O'Dassey,498.0
Deirdre Lorenz,350.0
Dustin Diamond,312.0
George Newton,68.0
Susan Tyrrell,147.0
Sarah Murphy-Dyson,14.0
CindyMarie Small,4.0
Brent Neale,3.0
Sean Cameron Michael,412.0
Frank Rautenbach,48.0
Jeanne Neilson,25.0
Marilyn Norry,95.0
Eva Bourne,48.0
Iko Uwais,1000.0
Yayan Ruhian,342.0
Donny Alamsyah,60.0
Matthew R. Anderson,252.0
Piero Maggiò,12.0
Anella Vastola,0.0
Joe Marino,0.0
Conrad Veidt,269.0
Talia Zucker,12.0
Rosie Traynor,5.0
Martin Sharpe,5.0
Shazahn Padamsee,22.0
Gauhar Khan,20.0
Jesse Vint,42.0
Christopher Abbott,321.0
Gitte Witt,9.0
Hugh Griffith,69.0
Renee Olstead,305.0
Heather Sossaman,142.0
Ursula Andress,650.0
Jack Lord,275.0
Andrew Robinson,266.0
Ashley Laurence,209.0
Clare Higgins,100.0
Benjamin A. Onyango,634.0
Robin Givens,420.0
Maria Canals-Barrera,295.0
Hiroshi Abe,43.0
Naomi Nishida,3.0
Sakae Kimura,3.0
Paul Borghese,226.0
Fernanda Andrade,403.0
Claudiu Trandafir,169.0
Cynthia Myers,46.0
Harrison Page,44.0
James Drury,356.0
Neville Brand,110.0
Debra Paget,102.0
James Brown,183.0
Richard Jaeckel,102.0
Forrest Tucker,88.0
Mick Jagger,543.0
Keith Richards,426.0
Albert Maysles,184.0
Magda Apanowicz,389.0
Alex Lawther,47.0
Niamh Cusack,30.0
Rhea Perlman,365.0
Michael Pollan,37.0
Eric Schlosser,3.0
Barbara Kowalcyk,2.0
Robert Amaya,264.0
Jason Burkey,245.0
Kathleen Rose Perkins,180.0
Julia Garner,300.0
Jenny Slate,457.0
Jake Lacy,313.0
Michael O'Keefe,238.0
Misty Upham,229.0
Lou Adler,19.0
Merry Clayton,13.0
Natasha Gregson Wagner,104.0
Angel David,13.0
Phyllis Diller,659.0
Colette Divine,5.0
Ella Joyce,124.0
Saul Williams,38.0
Bonz Malone,6.0
Frank Gerrish,81.0
Rick Macy,25.0
Manoj Bajpayee,186.0
Jaya Bhaduri,97.0
Dian Bachar,203.0
Matt Stone,194.0
Olivia Crocicchia,145.0
Shahir Kabaha,20.0
Scandar Copti,13.0
Ranin Karim,7.0
Steven Yeun,7000.0
Venida Evans,11.0
Anwar Congo,3.0
Herman Koto,3.0
Syamsul Arifin,0.0
Alex Gibney,141.0
Greg D'Agostino,23.0
Pelé,102.0
Marv Albert,7.0
Ahmet Ertegun,5.0
Kumar Gaurav,12.0
Rufus Graham,3.0
Aasheekaa Bathija,0.0
Melissa Gilbert,679.0
Josh Swanson,53.0
Tom Hamann,24.0
Anthony Powell,9.0
G.W. Krauss,20.0
Brian Whitaker,8.0
Jason Bateman,0.0
Raquel Elizabeth Ames,891.0
Emraan Hashmi,724.0
Sunil Shetty,219.0
Lena Dunham,969.0
Patrick Renna,590.0
Patsy Kensit,231.0
Adrienne Frantz,73.0
Yul Vazquez,96.0
Louis Mustillo,71.0
James Lorinz,14.0
James Gunn,571.0
Will Rothhaar,386.0
Emily Baldoni,261.0
Hallee Hirsh,256.0
Jordana Spiro,262.0
Jonathon Trent,61.0
Alexia Rasmussen,171.0
Meredith Hagner,150.0
Paul Blackthorne,645.0
Ian Bohen,394.0
Scott Levy,639.0
Vanilla Ice,361.0
Jennifer Sky,94.0
Mariel Hemingway,288.0
Jesse Hutch,176.0
Heather Bucha,4.0
Kenny Johnston,327.0
Andrea Vergara,9.0
Gabriel Reyes,8.0
Rasheed Naz,7.0
Ayesha Omar,5.0
Javed Sheikh,4.0
Ilene Graff,442.0
Laura Breckenridge,228.0
Nicole Randall Johnson,363.0
James Eckhouse,131.0
Lauren C. Mayhew,157.0
Alicia Ziegler,106.0
Louise Sorel,47.0
Janet Hubert,149.0
Diane Venora,171.0
Russell Hodgkinson,199.0
Janette Armand,37.0
Kevin Hamedani,23.0
Maureen McCormick,458.0
Tim Abell,317.0
Álex Angulo,90.0
Germán Alcarazu,0.0
Joseba Ugalde,0.0
Sticky Fingaz,207.0
Chrystee Pharris,110.0
Randy Jay Burrell,402.0
Anslem Richardson,59.0
Jay Paulson,37.0
David Oakes,335.0
Alexander Vlahos,334.0
Jennie Jacques,177.0
Magi Avila,92.0
Pierre Dulat,17.0
Summer Napoles,0.0
Chloe Rose,40.0
Kristian Bruun,36.0
Angelina Armani,677.0
Fiona Dourif,253.0
Jason K. Wixom,214.0
Shona Kay,211.0
Jarrod Phillips,115.0
Justin Baldoni,657.0
Claire Bloom,113.0
Monique Candelaria,696.0
Katia Winter,371.0
Michael McMillian,302.0
Gia Mantegna,413.0
Alma Martinez,56.0
Robert Kennedy Jr.,28.0
Eve Ensler,17.0
Kristen Johnston,501.0
Anamaria Marinca,131.0
Vlad Ivanov,60.0
Alexandru Potocean,27.0
Brian Dorton,171.0
Odessa Rae,109.0
G.J. Echternkamp,8.0
Patrick Wilson,0.0
Sarah Kazemy,144.0
Reza Sixo Safai,127.0
Sina Amedson,127.0
Ahna O'Reilly,282.0
Ariana Neal,88.0
Sam Edwards,16.0
Donnie Dunagan,12.0
Ann Gillis,8.0
Rian Bishop,140.0
Adam Carolla,102.0
Stana Roumillac,0.0
Christophe Cherki,0.0
Teddy Doloir,0.0
Janel Parrish,517.0
Gavin MacLeod,284.0
D. David Morin,234.0
Hal Linden,221.0
Johnny Harris,146.0
Christopher Berry,207.0
Michelle Tabora,175.0
Tommy O'Reilly,1000.0
Shahab Hosseini,786.0
Leila Hatami,712.0
Peyman Moaadi,620.0
Jo Hartley,49.0
Stephen McCole,11.0
Joe Cassidy,10.0
Ken Leung,502.0
Christina Vidal,236.0
Allison Dean,159.0
Todd Field,143.0
Dorothy Lyman,86.0
Victor Rasuk,302.0
Judy Marte,68.0
Louise Brooks,426.0
Francis Lederer,20.0
Fritz Kortner,3.0
Melora Walters,188.0
Diane Baker,167.0
Norma Aleandro,24.0
Hilda Bernard,5.0
Claudia Lapacó,0.0
Zachary Knighton,262.0
Arly Jover,258.0
Shane Dawson,247.0
Kurt Angle,217.0
Cherami Leigh,152.0
Stig Frode Henriksen,16.0
Ane Dahl Torp,13.0
Corbin Allred,214.0
Taylor Pigeon,134.0
Alan Pietruszewski,93.0
Whit Spurgeon,37.0
Mackenzie Phillips,425.0
Scott Helvenston,25.0
Katy Helvenston-Wettengal,0.0
Donna Zovko,0.0
Isaac C. Singleton Jr.,312.0
Jeanette Branch,95.0
Jake Ryan,128.0
Pat Healy,74.0
Stefania Sandrelli,90.0
Dominique Sanda,48.0
Raymond J. Barry,108.0
Christel Khalil,72.0
Renee Faia,21.0
